28800
210
60
{
1 0 876.125 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 16.1136 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 
2 0 991.373 17.4814 17.4814 17.4814 18.3182 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 18.3571 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 18.5556 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 18.4091 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 17.4814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 381.766 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 7.38889 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 7.25 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 7.23333 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 7.33333 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 6.53795 7.31818 6.53795 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 
4 0 497.8 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.3913 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.4024 9.42814 9.42814 9.42814 9.42814 10.4091 10.527 10.6951 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.3529 9.42814 10.378 9.42814 9.42814 10.3889 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.3108 10.5513 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.3611 9.42814 10.3684 10.525 9.42814 9.42814 9.42814 10.3684 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.5 9.42814 10.4118 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.3684 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.3919 9.42814 10.4565 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 9.42814 10.4118 9.42814 9.42814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 571.464 9.92164 9.92164 9.92164 9.92164 10.6429 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5833 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5909 10.875 9.92164 9.92164 10.4286 10.5 9.92164 10.5 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.4286 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5 10.5 10.5 9.92164 9.92164 9.92164 10.4231 9.92164 9.92164 9.92164 10.6333 9.92164 9.92164 9.92164 9.92164 9.92164 10.5 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5 10.5 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5714 10.5 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 10.5 10.4286 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 9.92164 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 
6 0 862.503 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 14.4472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 0 123.987 2.34827 2.34827 2.87736 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.38889 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.90816 2.34827 2.34827 2.34827 2.34827 2.34827 3.13462 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.24419 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.85714 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.38 3.72727 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.71569 4.41111 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.83333 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.72222 2.34827 2.34827 3.77778 3.05556 2.34827 2.34827 4.2234 2.34827 2.34827 4.11364 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 3.05556 3.14 2.34827 2.34827 2.34827 2.34827 2.34827 4.04545 5.34091 2.34827 2.34827 2.925 2.34827 2.34827 2.34827 2.34827 2.34827 2.34827 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 
8 0 231.578 7.5 6.1 5.75 4.875 5.2 8.78571 4.77273 4.9 6.8 4.17975 4.17975 9.4 4.17975 6.92857 7 5.1 5.08333 5.64286 5.31818 4.17975 5.91667 7.5 5.7 6.125 5.16667 9.4 5.2 4.17975 7.38889 4.17975 6.1 9.34615 6.125 6.40909 5 5.1 5.7 7.5 5.77273 5.85714 5.38889 5.5 4.17975 7.16667 5.5 4.17975 5.22727 5.5 5.66667 5.64286 4.92857 4.17975 5.875 7.27778 5.16667 5.5 5.9 4.17975 7 4.94444 6.57143 7.05556 6.2 5.5 5.86364 5.3 5.72222 4.17975 4.17975 5.5 6.5 4.17975 5.75 6.875 5.75 4.17975 6.03846 4.17975 4.17975 5.94444 8.08333 4.17975 6.13636 6.375 4.17975 6.65385 5.77273 5.07143 6.2 5.68182 4.17975 4.17975 5.08333 7.14286 4.17975 6.13636 6.13636 8.78571 6.4 4.875 5.07143 5.16667 5.27778 10.6667 5.64286 4.92857 4.17975 5.66667 4.17975 4.83333 4.75 4.17975 4.17975 5.5 7.5 6.08333 4.17975 7.1875 6.04545 4.17975 6.5 6.5 5.55882 5.92857 4.17975 6 7 5.92857 5.61111 7.1 7.88462 5.58333 8 4.17975 7.28571 7.57692 5.95455 4.17975 7.3 4.17975 4.17975 7.16667 5.91667 5.07143 5.33333 5.5 4.17975 5.125 5.73077 5.8 4.94444 7.05556 5.3 4.17975 8.1 7.7 4.8 4.94444 5.88462 8 5 7.57692 8.61111 4.17975 4.17975 6.875 5.5 5.42308 4.8 5.35714 4.94444 5.7 6 6 6.25 8.80769 5.16667 4.17975 6.26923 5.83333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 0 539.579 9.68156 9.68156 9.68156 9.68156 9.68156 10.3824 10.2692 9.68156 9.68156 10.2143 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.4231 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.75 9.68156 9.68156 9.68156 9.68156 9.68156 11.375 11.5833 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 11.0385 9.68156 9.68156 9.68156 10.9167 9.68156 9.68156 9.68156 9.68156 10.4231 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.5 9.68156 10.2 9.68156 10.25 9.68156 9.68156 10.9545 9.68156 10.2143 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.3889 9.68156 10.875 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.3 10.5 10.2143 9.68156 9.68156 9.68156 9.68156 10.1923 9.68156 10.5 9.68156 9.68156 10.4375 9.68156 9.68156 9.68156 10.6333 9.68156 9.68156 10.8 10.25 9.68156 9.68156 10.5909 9.68156 11.0833 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.3333 9.68156 11.9545 9.68156 11.5714 10.9737 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.3571 9.68156 9.68156 10.2 10.6111 9.68156 9.68156 10.4 9.68156 9.68156 9.68156 9.68156 11.6818 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 9.68156 10.7222 9.68156 9.68156 9.68156 9.68156 9.68156 11.0455 10.7857 9.68156 11.5 9.68156 9.68156 9.68156 9.68156 9.68156 11.0714 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 7.2374 
10 0 340.996 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 5.96154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
