25500
{
28 1 38
29 1 -1
30 1 4
31 1 127
32 1 -1
33 1 2
34 1 28
35 1 -1
36 1 11
37 1 9
38 1 20
39 1 214
40 1 71
41 1 -1
42 1 214
43 1 214
44 1 214
45 1 214
46 1 214
47 1 126
48 1 20
49 1 25
50 1 122
51 1 122
52 1 122
53 1 122
54 1 264
55 1 45
56 1 70
57 1 25
}

27000
{
0 1 25
1 1 -1
2 1 40
3 1 136
4 1 -1
5 1 54
6 1 30
7 1 198
8 1 44
9 1 76
10 1 59
11 1 0
12 1 52
13 1 47
14 1 248
15 1 22
16 1 -1
17 1 92
18 1 67
19 1 7
20 1 197
21 1 252
22 1 54
23 1 54
24 1 21
25 1 8
26 1 40
27 1 16
28 1 39
29 1 -1
30 1 5
31 1 145
32 1 -1
33 1 3
34 1 20
35 1 -1
36 1 23
37 1 16
38 1 20
39 1 384
40 1 147
41 1 -1
42 1 384
43 1 384
44 1 384
45 1 384
46 1 384
47 1 135
48 1 23
49 1 26
50 1 126
51 1 126
52 1 126
53 1 126
54 1 248
55 1 46
56 1 89
57 1 37
}

27300
{
0 1 31
1 1 -1
2 1 54
3 1 160
4 1 -1
5 1 54
6 1 22
7 1 142
8 1 62
9 1 60
10 1 47
11 1 0
12 1 56
13 1 57
14 1 264
15 1 33
16 1 -1
17 1 101
18 1 73
19 1 6
20 1 257
21 1 306
22 1 38
23 1 40
24 1 12
25 1 6
26 1 35
27 1 16
28 1 52
29 1 -1
30 1 11
31 1 154
32 1 -1
33 1 6
34 1 33
35 1 -1
36 1 13
37 1 11
38 1 27
39 1 380
40 1 194
41 1 -1
42 1 380
43 1 380
44 1 380
45 1 380
46 1 380
47 1 133
48 1 33
49 1 33
50 1 115
51 1 115
52 1 115
53 1 115
54 1 264
55 1 42
56 1 102
57 1 48
}

27600
{
0 1 29
1 1 -1
2 1 55
3 1 159
4 1 -1
5 1 66
6 1 28
7 1 141
8 1 62
9 1 75
10 1 65
11 1 1
12 1 77
13 1 75
14 1 281
15 1 39
16 1 -1
17 1 131
18 1 105
19 1 8
20 1 226
21 1 311
22 1 46
23 1 46
24 1 11
25 1 4
26 1 42
27 1 14
28 1 45
29 1 -1
30 1 13
31 1 144
32 1 -1
33 1 4
34 1 30
35 1 -1
36 1 13
37 1 12
38 1 29
39 1 374
40 1 189
41 1 -1
42 1 374
43 1 374
44 1 374
45 1 374
46 1 374
47 1 113
48 1 34
49 1 23
50 1 158
51 1 158
52 1 158
53 1 158
54 1 281
55 1 48
56 1 110
57 1 53
}

27900
{
0 1 33
1 1 -1
2 1 70
3 1 145
4 1 -1
5 1 60
6 1 20
7 1 122
8 1 73
9 1 86
10 1 63
11 1 2
12 1 77
13 1 75
14 1 274
15 1 49
16 1 -1
17 1 123
18 1 87
19 1 8
20 1 280
21 1 346
22 1 49
23 1 47
24 1 13
25 1 7
26 1 37
27 1 23
28 1 58
29 1 -1
30 1 17
31 1 174
32 1 -1
33 1 6
34 1 24
35 1 -1
36 1 16
37 1 22
38 1 29
39 1 365
40 1 199
41 1 -1
42 1 365
43 1 365
44 1 365
45 1 365
46 1 365
47 1 150
48 1 22
49 1 30
50 1 170
51 1 170
52 1 170
53 1 170
54 1 274
55 1 38
56 1 110
57 1 43
}

28200
{
0 1 33
1 1 -1
2 1 71
3 1 152
4 1 -1
5 1 67
6 1 20
7 1 216
8 1 66
9 1 100
10 1 68
11 1 2
12 1 82
13 1 97
14 1 286
15 1 58
16 1 -1
17 1 129
18 1 83
19 1 2
20 1 268
21 1 340
22 1 47
23 1 50
24 1 16
25 1 3
26 1 50
27 1 17
28 1 62
29 1 -1
30 1 17
31 1 174
32 1 -1
33 1 5
34 1 42
35 1 -1
36 1 13
37 1 10
38 1 32
39 1 215
40 1 112
41 1 -1
42 1 215
43 1 215
44 1 215
45 1 215
46 1 215
47 1 145
48 1 37
49 1 31
50 1 142
51 1 142
52 1 142
53 1 142
54 1 286
55 1 43
56 1 133
57 1 48
}

28500
{
0 1 35
1 1 -1
2 1 72
3 1 157
4 1 -1
5 1 75
6 1 31
7 1 116
8 1 63
9 1 95
10 1 73
11 1 0
12 1 88
13 1 98
14 1 292
15 1 65
16 1 -1
17 1 132
18 1 101
19 1 9
20 1 292
21 1 383
22 1 65
23 1 67
24 1 16
25 1 5
26 1 52
27 1 17
28 1 60
29 1 -1
30 1 18
31 1 186
32 1 -1
33 1 7
34 1 52
35 1 -1
36 1 21
37 1 18
38 1 31
39 1 172
40 1 68
41 1 -1
42 1 172
43 1 172
44 1 172
45 1 172
46 1 172
47 1 164
48 1 36
49 1 31
50 1 144
51 1 144
52 1 144
53 1 144
54 1 292
55 1 35
56 1 139
57 1 58
}

28800
{
0 1 38
1 1 -1
2 1 77
3 1 133
4 1 -1
5 1 72
6 1 49
7 1 97
8 1 62
9 1 89
10 1 61
11 1 3
12 1 112
13 1 118
14 1 295
15 1 87
16 1 -1
17 1 136
18 1 91
19 1 10
20 1 306
21 1 397
22 1 65
23 1 67
24 1 21
25 1 6
26 1 63
27 1 20
28 1 54
29 1 -1
30 1 30
31 1 174
32 1 -1
33 1 7
34 1 38
35 1 -1
36 1 16
37 1 18
38 1 38
39 1 261
40 1 116
41 1 -1
42 1 261
43 1 261
44 1 261
45 1 261
46 1 261
47 1 150
48 1 38
49 1 34
50 1 151
51 1 151
52 1 151
53 1 151
54 1 295
55 1 44
56 1 173
57 1 70
}

29100
{
0 1 38
1 1 -1
2 1 91
3 1 141
4 1 -1
5 1 102
6 1 44
7 1 131
8 1 69
9 1 78
10 1 69
11 1 1
12 1 103
13 1 131
14 1 286
15 1 107
16 1 -1
17 1 150
18 1 104
19 1 4
20 1 276
21 1 394
22 1 48
23 1 49
24 1 11
25 1 5
26 1 46
27 1 22
28 1 63
29 1 -1
30 1 34
31 1 179
32 1 -1
33 1 3
34 1 42
35 1 -1
36 1 25
37 1 20
38 1 37
39 1 195
40 1 119
41 1 -1
42 1 195
43 1 195
44 1 195
45 1 195
46 1 195
47 1 163
48 1 47
49 1 44
50 1 224
51 1 224
52 1 224
53 1 224
54 1 286
55 1 96
56 1 172
57 1 69
}

29400
{
0 1 55
1 1 -1
2 1 73
3 1 183
4 1 61
5 1 72
6 1 45
7 1 86
8 1 69
9 1 110
10 1 69
11 1 1
12 1 79
13 1 117
14 1 279
15 1 115
16 1 -1
17 1 148
18 1 97
19 1 10
20 1 258
21 1 395
22 1 62
23 1 74
24 1 13
25 1 15
26 1 56
27 1 25
28 1 85
29 1 -1
30 1 29
31 1 186
32 1 12
33 1 8
34 1 52
35 1 -1
36 1 21
37 1 20
38 1 46
39 1 255
40 1 129
41 1 75
42 1 255
43 1 255
44 1 255
45 1 255
46 1 255
47 1 164
48 1 62
49 1 62
50 1 206
51 1 206
52 1 206
53 1 206
54 1 279
55 1 99
56 1 143
57 1 78
}

29700
{
0 1 47
1 1 -1
2 1 72
3 1 189
4 1 57
5 1 54
6 1 32
7 1 122
8 1 84
9 1 110
10 1 66
11 1 0
12 1 76
13 1 119
14 1 275
15 1 109
16 1 -1
17 1 141
18 1 106
19 1 13
20 1 241
21 1 348
22 1 73
23 1 70
24 1 18
25 1 13
26 1 50
27 1 36
28 1 77
29 1 -1
30 1 31
31 1 185
32 1 12
33 1 8
34 1 61
35 1 -1
36 1 27
37 1 22
38 1 48
39 1 334
40 1 166
41 1 75
42 1 334
43 1 334
44 1 334
45 1 334
46 1 334
47 1 171
48 1 51
49 1 63
50 1 188
51 1 188
52 1 188
53 1 188
54 1 275
55 1 115
56 1 126
57 1 84
}

30000
{
0 1 36
1 1 -1
2 1 74
3 1 174
4 1 57
5 1 55
6 1 23
7 1 121
8 1 75
9 1 119
10 1 111
11 1 0
12 1 75
13 1 113
14 1 285
15 1 107
16 1 -1
17 1 169
18 1 124
19 1 13
20 1 254
21 1 359
22 1 87
23 1 88
24 1 25
25 1 19
26 1 103
27 1 38
28 1 77
29 1 -1
30 1 39
31 1 180
32 1 6
33 1 3
34 1 55
35 1 -1
36 1 16
37 1 21
38 1 44
39 1 332
40 1 136
41 1 80
42 1 332
43 1 332
44 1 332
45 1 332
46 1 332
47 1 159
48 1 44
49 1 50
50 1 176
51 1 176
52 1 176
53 1 176
54 1 285
55 1 102
56 1 116
57 1 81
}

30300
{
0 1 30
1 1 -1
2 1 77
3 1 156
4 1 52
5 1 59
6 1 51
7 1 112
8 1 84
9 1 116
10 1 106
11 1 0
12 1 76
13 1 110
14 1 272
15 1 97
16 1 -1
17 1 153
18 1 121
19 1 14
20 1 223
21 1 366
22 1 76
23 1 74
24 1 14
25 1 15
26 1 73
27 1 32
28 1 86
29 1 -1
30 1 32
31 1 186
32 1 7
33 1 5
34 1 45
35 1 -1
36 1 20
37 1 15
38 1 44
39 1 345
40 1 145
41 1 70
42 1 345
43 1 345
44 1 345
45 1 345
46 1 345
47 1 168
48 1 53
49 1 59
50 1 193
51 1 193
52 1 193
53 1 193
54 1 272
55 1 103
56 1 127
57 1 85
}

30600
{
0 1 48
1 1 -1
2 1 84
3 1 179
4 1 72
5 1 68
6 1 53
7 1 118
8 1 78
9 1 114
10 1 97
11 1 1
12 1 57
13 1 92
14 1 272
15 1 105
16 1 -1
17 1 168
18 1 129
19 1 15
20 1 223
21 1 373
22 1 65
23 1 65
24 1 18
25 1 16
26 1 74
27 1 27
28 1 90
29 1 -1
30 1 38
31 1 187
32 1 10
33 1 9
34 1 46
35 1 -1
36 1 28
37 1 19
38 1 44
39 1 329
40 1 128
41 1 70
42 1 329
43 1 329
44 1 329
45 1 329
46 1 329
47 1 194
48 1 62
49 1 60
50 1 183
51 1 183
52 1 183
53 1 183
54 1 272
55 1 98
56 1 133
57 1 108
}

30900
{
0 1 48
1 1 -1
2 1 95
3 1 202
4 1 90
5 1 82
6 1 37
7 1 172
8 1 79
9 1 123
10 1 91
11 1 1
12 1 78
13 1 113
14 1 318
15 1 110
16 1 -1
17 1 162
18 1 127
19 1 16
20 1 226
21 1 352
22 1 72
23 1 73
24 1 26
25 1 15
26 1 77
27 1 32
28 1 84
29 1 -1
30 1 38
31 1 183
32 1 4
33 1 3
34 1 49
35 1 -1
36 1 31
37 1 26
38 1 44
39 1 311
40 1 151
41 1 107
42 1 311
43 1 311
44 1 311
45 1 311
46 1 311
47 1 182
48 1 70
49 1 69
50 1 176
51 1 176
52 1 176
53 1 176
54 1 318
55 1 99
56 1 133
57 1 84
}

31200
{
0 1 51
1 1 -1
2 1 104
3 1 199
4 1 78
5 1 70
6 1 36
7 1 141
8 1 89
9 1 108
10 1 85
11 1 0
12 1 59
13 1 131
14 1 298
15 1 115
16 1 -1
17 1 168
18 1 129
19 1 11
20 1 221
21 1 362
22 1 81
23 1 80
24 1 20
25 1 14
26 1 77
27 1 35
28 1 79
29 1 -1
30 1 31
31 1 198
32 1 7
33 1 5
34 1 43
35 1 -1
36 1 25
37 1 19
38 1 38
39 1 295
40 1 133
41 1 102
42 1 295
43 1 295
44 1 295
45 1 295
46 1 295
47 1 201
48 1 77
49 1 62
50 1 214
51 1 214
52 1 214
53 1 214
54 1 298
55 1 108
56 1 112
57 1 134
}

31500
{
0 1 49
1 1 -1
2 1 93
3 1 173
4 1 74
5 1 79
6 1 50
7 1 110
8 1 92
9 1 123
10 1 105
11 1 0
12 1 71
13 1 137
14 1 270
15 1 130
16 1 -1
17 1 152
18 1 114
19 1 18
20 1 234
21 1 375
22 1 88
23 1 86
24 1 17
25 1 16
26 1 69
27 1 39
28 1 85
29 1 -1
30 1 28
31 1 211
32 1 15
33 1 9
34 1 46
35 1 -1
36 1 28
37 1 26
38 1 39
39 1 273
40 1 152
41 1 109
42 1 273
43 1 273
44 1 273
45 1 273
46 1 273
47 1 201
48 1 66
49 1 74
50 1 164
51 1 164
52 1 164
53 1 164
54 1 270
55 1 117
56 1 122
57 1 94
}

31800
{
0 1 32
1 1 -1
2 1 112
3 1 187
4 1 79
5 1 85
6 1 47
7 1 111
8 1 83
9 1 131
10 1 89
11 1 1
12 1 70
13 1 121
14 1 293
15 1 130
16 1 -1
17 1 164
18 1 114
19 1 13
20 1 253
21 1 377
22 1 73
23 1 79
24 1 26
25 1 19
26 1 57
27 1 27
28 1 100
29 1 -1
30 1 33
31 1 208
32 1 9
33 1 6
34 1 52
35 1 -1
36 1 22
37 1 18
38 1 39
39 1 290
40 1 148
41 1 107
42 1 290
43 1 290
44 1 290
45 1 290
46 1 290
47 1 201
48 1 74
49 1 80
50 1 193
51 1 193
52 1 193
53 1 193
54 1 293
55 1 121
56 1 134
57 1 93
}

32100
{
0 1 49
1 1 -1
2 1 111
3 1 190
4 1 76
5 1 86
6 1 52
7 1 146
8 1 88
9 1 156
10 1 99
11 1 1
12 1 79
13 1 144
14 1 271
15 1 143
16 1 -1
17 1 165
18 1 116
19 1 22
20 1 211
21 1 376
22 1 73
23 1 79
24 1 19
25 1 20
26 1 65
27 1 23
28 1 80
29 1 -1
30 1 36
31 1 182
32 1 8
33 1 7
34 1 56
35 1 -1
36 1 24
37 1 20
38 1 43
39 1 285
40 1 135
41 1 107
42 1 285
43 1 285
44 1 285
45 1 285
46 1 285
47 1 170
48 1 71
49 1 74
50 1 160
51 1 160
52 1 160
53 1 160
54 1 271
55 1 98
56 1 147
57 1 84
}

32400
{
0 1 51
1 1 -1
2 1 102
3 1 198
4 1 82
5 1 82
6 1 46
7 1 122
8 1 98
9 1 145
10 1 89
11 1 1
12 1 61
13 1 105
14 1 268
15 1 108
16 1 -1
17 1 160
18 1 137
19 1 11
20 1 200
21 1 367
22 1 85
23 1 91
24 1 20
25 1 15
26 1 88
27 1 47
28 1 80
29 1 -1
30 1 51
31 1 166
32 1 12
33 1 8
34 1 57
35 1 -1
36 1 23
37 1 20
38 1 49
39 1 195
40 1 91
41 1 109
42 1 195
43 1 195
44 1 195
45 1 195
46 1 195
47 1 175
48 1 65
49 1 68
50 1 192
51 1 192
52 1 192
53 1 192
54 1 268
55 1 118
56 1 124
57 1 83
}

32700
{
0 1 62
1 1 -1
2 1 98
3 1 187
4 1 73
5 1 73
6 1 60
7 1 140
8 1 89
9 1 157
10 1 101
11 1 1
12 1 61
13 1 105
14 1 257
15 1 112
16 1 -1
17 1 171
18 1 120
19 1 22
20 1 208
21 1 360
22 1 84
23 1 92
24 1 23
25 1 15
26 1 80
27 1 34
28 1 99
29 1 -1
30 1 41
31 1 175
32 1 10
33 1 7
34 1 57
35 1 -1
36 1 26
37 1 20
38 1 43
39 1 236
40 1 114
41 1 112
42 1 236
43 1 236
44 1 236
45 1 236
46 1 236
47 1 138
48 1 67
49 1 69
50 1 170
51 1 170
52 1 170
53 1 170
54 1 257
55 1 95
56 1 134
57 1 94
}

33000
{
0 1 62
1 1 -1
2 1 98
3 1 187
4 1 72
5 1 73
6 1 60
7 1 140
8 1 89
9 1 157
10 1 101
11 1 1
12 1 61
13 1 105
14 1 261
15 1 112
16 1 -1
17 1 171
18 1 120
19 1 22
20 1 208
21 1 360
22 1 84
23 1 92
24 1 23
25 1 33
26 1 80
27 1 34
28 1 99
29 1 -1
30 1 41
31 1 175
32 1 10
33 1 7
34 1 57
35 1 -1
36 1 26
37 1 20
38 1 43
39 1 310
40 1 140
41 1 95
42 1 310
43 1 310
44 1 310
45 1 310
46 1 310
47 1 138
48 1 67
49 1 69
50 1 211
51 1 211
52 1 211
53 1 211
54 1 261
55 1 101
56 1 134
57 1 94
}

33300
{
0 1 -1
1 1 -1
2 1 -1
3 1 -1
4 1 91
5 1 -1
6 1 -1
7 1 -1
8 1 -1
9 1 -1
10 1 -1
11 1 -1
12 1 -1
13 1 -1
14 1 273
15 1 -1
16 1 -1
17 1 -1
18 1 -1
19 1 -1
20 1 -1
21 1 -1
22 1 -1
23 1 -1
24 1 -1
25 1 33
26 1 -1
27 1 -1
28 1 -1
29 1 -1
30 1 -1
31 1 -1
32 1 6
33 1 -1
34 1 -1
35 1 -1
36 1 -1
37 1 -1
38 1 -1
39 1 333
40 1 182
41 1 102
42 1 333
43 1 333
44 1 333
45 1 333
46 1 333
47 1 -1
48 1 -1
49 1 -1
50 1 180
51 1 180
52 1 180
53 1 180
54 1 273
55 1 97
56 1 -1
57 1 -1
}

33600
{
0 1 -1
1 1 -1
2 1 -1
3 1 -1
4 1 74
5 1 -1
6 1 -1
7 1 -1
8 1 -1
9 1 -1
10 1 -1
11 1 -1
12 1 -1
13 1 -1
14 1 262
15 1 -1
16 1 -1
17 1 -1
18 1 -1
19 1 -1
20 1 -1
21 1 -1
22 1 -1
23 1 -1
24 1 -1
25 1 32
26 1 -1
27 1 -1
28 1 -1
29 1 -1
30 1 -1
31 1 -1
32 1 6
33 1 -1
34 1 -1
35 1 -1
36 1 -1
37 1 -1
38 1 -1
39 1 283
40 1 102
41 1 107
42 1 283
43 1 283
44 1 283
45 1 283
46 1 283
47 1 -1
48 1 -1
49 1 -1
50 1 219
51 1 219
52 1 219
53 1 219
54 1 262
55 1 122
56 1 -1
57 1 -1
}

33900
{
0 1 -1
1 1 -1
2 1 -1
3 1 -1
4 1 76
5 1 -1
6 1 -1
7 1 -1
8 1 -1
9 1 -1
10 1 -1
11 1 -1
12 1 -1
13 1 -1
14 1 311
15 1 -1
16 1 -1
17 1 -1
18 1 -1
19 1 -1
20 1 -1
21 1 -1
22 1 -1
23 1 -1
24 1 -1
25 1 34
26 1 -1
27 1 -1
28 1 -1
29 1 -1
30 1 -1
31 1 -1
32 1 6
33 1 -1
34 1 -1
35 1 -1
36 1 -1
37 1 -1
38 1 -1
39 1 242
40 1 103
41 1 97
42 1 242
43 1 242
44 1 242
45 1 242
46 1 242
47 1 -1
48 1 -1
49 1 -1
50 1 178
51 1 178
52 1 178
53 1 178
54 1 311
55 1 129
56 1 -1
57 1 -1
}

34200
{
0 1 -1
1 1 -1
2 1 -1
3 1 -1
4 1 66
5 1 -1
6 1 -1
7 1 -1
8 1 -1
9 1 -1
10 1 -1
11 1 -1
12 1 -1
13 1 -1
14 1 277
15 1 -1
16 1 -1
17 1 -1
18 1 -1
19 1 -1
20 1 -1
21 1 -1
22 1 -1
23 1 -1
24 1 -1
25 1 30
26 1 -1
27 1 -1
28 1 -1
29 1 -1
30 1 -1
31 1 -1
32 1 7
33 1 -1
34 1 -1
35 1 -1
36 1 -1
37 1 -1
38 1 -1
39 1 206
40 1 91
41 1 99
42 1 206
43 1 206
44 1 206
45 1 206
46 1 206
47 1 -1
48 1 -1
49 1 -1
50 1 206
51 1 206
52 1 206
53 1 206
54 1 277
55 1 97
56 1 -1
57 1 -1
}

